Symbol,PN,Type,Date,Volatility
CL,N/A,QMLE-Trade,2006-3-27,0.179446
CL,N/A,QMLE-Trade,2006-3-28,0.307681
CL,N/A,QMLE-Trade,2006-3-29,0.14459
CL,N/A,QMLE-Trade,2006-3-30,0.186472
CL,N/A,QMLE-Trade,2006-3-31,0.106518
CL,N/A,QMLE-Trade,2006-4-3,0.195455
CL,N/A,QMLE-Trade,2006-4-4,0.110972
CL,N/A,QMLE-Trade,2006-4-5,0.231954
CL,N/A,QMLE-Trade,2006-4-6,0.0988789
CL,N/A,QMLE-Trade,2006-4-7,0.123901
CL,N/A,QMLE-Trade,2006-4-10,0.164802
CL,N/A,QMLE-Trade,2006-4-11,0.115306
CL,N/A,QMLE-Trade,2006-4-12,0.163474
CL,N/A,QMLE-Trade,2006-4-13,0.347095
CL,N/A,QMLE-Trade,2006-4-17,0.191502
CL,N/A,QMLE-Trade,2006-4-18,0.258763
CL,N/A,QMLE-Trade,2006-4-19,0.288682
CL,N/A,QMLE-Trade,2006-4-20,0.183357
CL,N/A,QMLE-Trade,2006-4-21,0.514508
CL,N/A,QMLE-Trade,2006-4-24,0.293007
CL,N/A,QMLE-Trade,2006-4-25,0.281008
CL,N/A,QMLE-Trade,2006-4-26,0.210624
CL,N/A,QMLE-Trade,2006-4-27,0.147748
CL,N/A,QMLE-Trade,2006-4-28,0.143203
CL,N/A,QMLE-Trade,2006-5-1,0.342934
CL,N/A,QMLE-Trade,2006-5-2,0.174347
CL,N/A,QMLE-Trade,2006-5-3,0.509343
CL,N/A,QMLE-Trade,2006-5-4,0.304538
CL,N/A,QMLE-Trade,2006-5-5,0.161999
CL,N/A,QMLE-Trade,2006-5-8,0.251729
CL,N/A,QMLE-Trade,2006-5-9,0.190653
CL,N/A,QMLE-Trade,2006-5-10,0.406736
CL,N/A,QMLE-Trade,2006-5-11,0.205343
CL,N/A,QMLE-Trade,2006-5-12,0.305122
CL,N/A,QMLE-Trade,2006-5-15,0.273146
CL,N/A,QMLE-Trade,2006-5-16,0.191942
CL,N/A,QMLE-Trade,2006-5-17,0.224377
CL,N/A,QMLE-Trade,2006-5-18,0.24247
CL,N/A,QMLE-Trade,2006-5-19,0.15117
CL,N/A,QMLE-Trade,2006-5-22,0.40095
CL,N/A,QMLE-Trade,2006-5-23,0.194241
CL,N/A,QMLE-Trade,2006-5-24,0.274502
CL,N/A,QMLE-Trade,2006-5-25,0.255095
CL,N/A,QMLE-Trade,2006-5-26,0.129031
CL,N/A,QMLE-Trade,2006-5-30,0.198747
CL,N/A,QMLE-Trade,2006-5-31,0.138339
CL,N/A,QMLE-Trade,2006-6-1,0.116703
CL,N/A,QMLE-Trade,2006-6-2,0.324078
CL,N/A,QMLE-Trade,2006-6-5,0.261637
CL,N/A,QMLE-Trade,2006-6-6,0.244708
CL,N/A,QMLE-Trade,2006-6-7,0.275078
CL,N/A,QMLE-Trade,2006-6-8,0.194392
CL,N/A,QMLE-Trade,2006-6-9,0.197804
CL,N/A,QMLE-Trade,2006-6-12,0.39467
CL,N/A,QMLE-Trade,2006-6-13,0.225534
CL,N/A,QMLE-Trade,2006-6-14,0.12012
CL,N/A,QMLE-Trade,2006-6-15,0.127025
CL,N/A,QMLE-Trade,2006-6-16,0.184522
CL,N/A,QMLE-Trade,2006-6-19,0.121455
CL,N/A,QMLE-Trade,2006-6-20,0.189372
CL,N/A,QMLE-Trade,2006-6-21,0.270478
CL,N/A,QMLE-Trade,2006-6-22,0.128524
CL,N/A,QMLE-Trade,2006-6-23,0.134659
CL,N/A,QMLE-Trade,2006-6-26,0.280116
CL,N/A,QMLE-Trade,2006-6-27,0.115501
CL,N/A,QMLE-Trade,2006-6-28,0.0926569
CL,N/A,QMLE-Trade,2006-6-29,0.26354
CL,N/A,QMLE-Trade,2006-6-30,0.118992
CL,N/A,QMLE-Trade,2006-7-5,0.301542
CL,N/A,QMLE-Trade,2006-7-6,0.0844891
CL,N/A,QMLE-Trade,2006-7-7,0.35164
CL,N/A,QMLE-Trade,2006-7-10,0.117551
CL,N/A,QMLE-Trade,2006-7-11,0.105982
CL,N/A,QMLE-Trade,2006-7-12,0.162522
CL,N/A,QMLE-Trade,2006-7-13,0.205813
CL,N/A,QMLE-Trade,2006-7-14,0.210251
CL,N/A,QMLE-Trade,2006-7-17,0.431046
CL,N/A,QMLE-Trade,2006-7-18,0.526934
CL,N/A,QMLE-Trade,2006-7-19,0.185263
CL,N/A,QMLE-Trade,2006-7-20,0.28368
CL,N/A,QMLE-Trade,2006-7-21,0.135151
CL,N/A,QMLE-Trade,2006-7-24,0.29444
CL,N/A,QMLE-Trade,2006-7-25,0.335575
CL,N/A,QMLE-Trade,2006-7-26,0.122613
CL,N/A,QMLE-Trade,2006-7-27,0.115977
CL,N/A,QMLE-Trade,2006-7-28,0.199808
CL,N/A,QMLE-Trade,2006-7-31,0.256359
CL,N/A,QMLE-Trade,2006-8-1,0.156825
CL,N/A,QMLE-Trade,2006-8-2,0.160167
CL,N/A,QMLE-Trade,2006-8-3,0.168667
CL,N/A,QMLE-Trade,2006-8-4,0.176738
CL,N/A,QMLE-Trade,2006-8-7,0.288836
CL,N/A,QMLE-Trade,2006-8-8,0.13953
CL,N/A,QMLE-Trade,2006-8-9,0.107434
CL,N/A,QMLE-Trade,2006-8-10,0.354248
CL,N/A,QMLE-Trade,2006-8-11,0.142844
CL,N/A,QMLE-Trade,2006-8-14,0.15967
CL,N/A,QMLE-Trade,2006-8-15,0.182175
CL,N/A,QMLE-Trade,2006-8-16,0.255384
CL,N/A,QMLE-Trade,2006-8-17,0.199488
CL,N/A,QMLE-Trade,2006-8-18,0.116326
CL,N/A,QMLE-Trade,2006-8-21,0.146658
CL,N/A,QMLE-Trade,2006-8-22,0.124869
CL,N/A,QMLE-Trade,2006-8-23,0.207905
CL,N/A,QMLE-Trade,2006-8-24,0.238918
CL,N/A,QMLE-Trade,2006-8-25,0.252189
CL,N/A,QMLE-Trade,2006-8-28,0.191495
CL,N/A,QMLE-Trade,2006-8-29,0.124509
CL,N/A,QMLE-Trade,2006-8-30,0.126573
CL,N/A,QMLE-Trade,2006-8-31,0.177698
CL,N/A,QMLE-Trade,2006-9-1,0.306213
CL,N/A,QMLE-Trade,2006-9-5,0.226946
CL,N/A,QMLE-Trade,2006-9-6,0.201538
CL,N/A,QMLE-Trade,2006-9-7,0.220724
CL,N/A,QMLE-Trade,2006-9-8,0.210635
CL,N/A,QMLE-Trade,2006-9-11,0.273768
CL,N/A,QMLE-Trade,2006-9-12,0.296653
CL,N/A,QMLE-Trade,2006-9-13,0.291641
CL,N/A,QMLE-Trade,2006-9-14,0.25579
CL,N/A,QMLE-Trade,2006-9-15,0.280872
CL,N/A,QMLE-Trade,2006-9-18,0.275351
CL,N/A,QMLE-Trade,2006-9-19,0.291618
CL,N/A,QMLE-Trade,2006-9-20,0.328891
CL,N/A,QMLE-Trade,2006-9-21,0.270446
CL,N/A,QMLE-Trade,2006-9-22,0.274801
CL,N/A,QMLE-Trade,2006-9-25,0.291609
CL,N/A,QMLE-Trade,2006-9-26,0.311963
CL,N/A,QMLE-Trade,2006-9-27,0.307985
CL,N/A,QMLE-Trade,2006-9-28,0.332362
CL,N/A,QMLE-Trade,2006-9-29,0.304339
CL,N/A,QMLE-Trade,2006-10-2,0.280142
CL,N/A,QMLE-Trade,2006-10-3,0.301315
CL,N/A,QMLE-Trade,2006-10-4,0.373835
CL,N/A,QMLE-Trade,2006-10-5,0.381842
CL,N/A,QMLE-Trade,2006-10-6,0.344086
CL,N/A,QMLE-Trade,2006-10-9,0.313517
CL,N/A,QMLE-Trade,2006-10-10,0.307309
CL,N/A,QMLE-Trade,2006-10-11,0.296057
CL,N/A,QMLE-Trade,2006-10-12,0.345348
CL,N/A,QMLE-Trade,2006-10-13,0.260621
CL,N/A,QMLE-Trade,2006-10-16,0.296754
CL,N/A,QMLE-Trade,2006-10-17,0.30779
CL,N/A,QMLE-Trade,2006-10-18,0.317234
CL,N/A,QMLE-Trade,2006-10-19,0.325846
CL,N/A,QMLE-Trade,2006-10-20,0.319888
CL,N/A,QMLE-Trade,2006-10-23,0.317612
CL,N/A,QMLE-Trade,2006-10-24,0.268466
CL,N/A,QMLE-Trade,2006-10-25,0.253585
CL,N/A,QMLE-Trade,2006-10-26,0.2697
CL,N/A,QMLE-Trade,2006-10-27,0.271539
CL,N/A,QMLE-Trade,2006-10-30,0.265461
CL,N/A,QMLE-Trade,2006-10-31,0.276016
CL,N/A,QMLE-Trade,2006-11-1,0.317066
CL,N/A,QMLE-Trade,2006-11-2,0.308315
CL,N/A,QMLE-Trade,2006-11-3,0.266039
CL,N/A,QMLE-Trade,2006-11-6,0.27676
CL,N/A,QMLE-Trade,2006-11-7,0.26867
CL,N/A,QMLE-Trade,2006-11-8,0.294507
CL,N/A,QMLE-Trade,2006-11-9,0.262513
CL,N/A,QMLE-Trade,2006-11-10,0.244171
CL,N/A,QMLE-Trade,2006-11-13,0.264427
CL,N/A,QMLE-Trade,2006-11-14,0.258591
CL,N/A,QMLE-Trade,2006-11-15,0.284058
CL,N/A,QMLE-Trade,2006-11-16,0.268534
CL,N/A,QMLE-Trade,2006-11-17,0.282236
CL,N/A,QMLE-Trade,2006-11-20,0.266356
CL,N/A,QMLE-Trade,2006-11-21,0.246879
CL,N/A,QMLE-Trade,2006-11-22,0.291117
CL,N/A,QMLE-Trade,2006-11-27,0.263541
CL,N/A,QMLE-Trade,2006-11-28,0.226127
CL,N/A,QMLE-Trade,2006-11-29,0.255612
CL,N/A,QMLE-Trade,2006-11-30,0.241785
CL,N/A,QMLE-Trade,2006-12-1,0.282966
CL,N/A,QMLE-Trade,2006-12-4,0.261002
CL,N/A,QMLE-Trade,2006-12-5,0.286859
CL,N/A,QMLE-Trade,2006-12-6,0.29754
CL,N/A,QMLE-Trade,2006-12-7,0.250107
CL,N/A,QMLE-Trade,2006-12-8,0.222147
CL,N/A,QMLE-Trade,2006-12-11,0.269107
CL,N/A,QMLE-Trade,2006-12-12,0.225588
CL,N/A,QMLE-Trade,2006-12-13,0.233051
CL,N/A,QMLE-Trade,2006-12-14,0.227018
CL,N/A,QMLE-Trade,2006-12-15,0.20587
CL,N/A,QMLE-Trade,2006-12-18,0.217659
CL,N/A,QMLE-Trade,2006-12-19,0.215726
CL,N/A,QMLE-Trade,2006-12-20,0.228635
CL,N/A,QMLE-Trade,2006-12-21,0.201248
CL,N/A,QMLE-Trade,2006-12-22,0.184141
CL,N/A,QMLE-Trade,2006-12-26,0.221935
CL,N/A,QMLE-Trade,2006-12-27,0.224403
CL,N/A,QMLE-Trade,2006-12-28,0.21473
CL,N/A,QMLE-Trade,2006-12-29,0.213844
CL,N/A,QMLE-Trade,2007-1-2,0.212693
CL,N/A,QMLE-Trade,2007-1-3,0.282396
CL,N/A,QMLE-Trade,2007-1-4,0.37055
CL,N/A,QMLE-Trade,2007-1-5,0.355758
CL,N/A,QMLE-Trade,2007-1-8,0.387073
CL,N/A,QMLE-Trade,2007-1-9,0.395198
CL,N/A,QMLE-Trade,2007-1-10,0.398789
CL,N/A,QMLE-Trade,2007-1-11,0.411435
CL,N/A,QMLE-Trade,2007-1-12,0.438342
CL,N/A,QMLE-Trade,2007-1-16,0.402741
CL,N/A,QMLE-Trade,2007-1-17,0.413246
CL,N/A,QMLE-Trade,2007-1-18,0.431147
CL,N/A,QMLE-Trade,2007-1-19,0.329882
CL,N/A,QMLE-Trade,2007-1-22,0.389148
CL,N/A,QMLE-Trade,2007-1-23,0.360384
CL,N/A,QMLE-Trade,2007-1-24,0.39484
CL,N/A,QMLE-Trade,2007-1-25,0.386086
CL,N/A,QMLE-Trade,2007-1-26,0.311318
CL,N/A,QMLE-Trade,2007-1-29,0.318321
CL,N/A,QMLE-Trade,2007-1-30,0.316467
CL,N/A,QMLE-Trade,2007-1-31,0.375422
CL,N/A,QMLE-Trade,2007-2-1,0.40114
CL,N/A,QMLE-Trade,2007-2-2,0.336147
CL,N/A,QMLE-Trade,2007-2-5,0.369393
CL,N/A,QMLE-Trade,2007-2-6,0.329475
CL,N/A,QMLE-Trade,2007-2-7,0.336193
CL,N/A,QMLE-Trade,2007-2-8,0.353154
CL,N/A,QMLE-Trade,2007-2-9,0.401669
CL,N/A,QMLE-Trade,2007-2-12,0.346475
CL,N/A,QMLE-Trade,2007-2-13,0.33478
CL,N/A,QMLE-Trade,2007-2-14,0.316712
CL,N/A,QMLE-Trade,2007-2-15,0.348167
CL,N/A,QMLE-Trade,2007-2-16,0.265881
CL,N/A,QMLE-Trade,2007-2-20,0.297916
CL,N/A,QMLE-Trade,2007-2-21,0.314763
CL,N/A,QMLE-Trade,2007-2-22,0.310995
CL,N/A,QMLE-Trade,2007-2-23,0.303369
CL,N/A,QMLE-Trade,2007-2-26,0.275659
CL,N/A,QMLE-Trade,2007-2-27,0.350648
CL,N/A,QMLE-Trade,2007-2-28,0.369763
CL,N/A,QMLE-Trade,2007-3-1,0.344745
CL,N/A,QMLE-Trade,2007-3-2,0.292163
CL,N/A,QMLE-Trade,2007-3-5,0.297006
CL,N/A,QMLE-Trade,2007-3-6,0.293741
CL,N/A,QMLE-Trade,2007-3-7,0.253315
CL,N/A,QMLE-Trade,2007-3-8,0.261967
CL,N/A,QMLE-Trade,2007-3-9,0.249806
CL,N/A,QMLE-Trade,2007-3-12,0.278407
CL,N/A,QMLE-Trade,2007-3-13,0.27381
CL,N/A,QMLE-Trade,2007-3-14,0.303596
CL,N/A,QMLE-Trade,2007-3-15,0.22862
CL,N/A,QMLE-Trade,2007-3-16,0.291391
CL,N/A,QMLE-Trade,2007-3-19,0.296798
CL,N/A,QMLE-Trade,2007-3-20,0.291961
CL,N/A,QMLE-Trade,2007-3-21,0.255548
CL,N/A,QMLE-Trade,2007-3-22,0.238718
CL,N/A,QMLE-Trade,2007-3-23,0.256765
CL,N/A,QMLE-Trade,2007-3-26,0.233825
CL,N/A,QMLE-Trade,2007-3-27,0.667203
CL,N/A,QMLE-Trade,2007-3-28,0.349397
CL,N/A,QMLE-Trade,2007-3-29,0.273384
CL,N/A,QMLE-Trade,2007-3-30,0.331279
CL,N/A,QMLE-Trade,2007-4-2,0.314727
CL,N/A,QMLE-Trade,2007-4-3,0.308341
CL,N/A,QMLE-Trade,2007-4-4,0.348529
CL,N/A,QMLE-Trade,2007-4-5,0.28048
CL,N/A,QMLE-Trade,2007-4-9,0.295988
CL,N/A,QMLE-Trade,2007-4-10,0.244162
CL,N/A,QMLE-Trade,2007-4-11,0.245056
CL,N/A,QMLE-Trade,2007-4-12,0.222183
CL,N/A,QMLE-Trade,2007-4-13,0.237925
CL,N/A,QMLE-Trade,2007-4-16,0.27315
CL,N/A,QMLE-Trade,2007-4-17,0.25701
CL,N/A,QMLE-Trade,2007-4-18,0.291855
CL,N/A,QMLE-Trade,2007-4-19,0.279981
CL,N/A,QMLE-Trade,2007-4-20,0.26237
CL,N/A,QMLE-Trade,2007-4-23,0.220519
CL,N/A,QMLE-Trade,2007-4-24,0.261063
CL,N/A,QMLE-Trade,2007-4-25,0.252224
CL,N/A,QMLE-Trade,2007-4-26,0.244681
CL,N/A,QMLE-Trade,2007-4-27,0.241125
CL,N/A,QMLE-Trade,2007-4-30,0.254008
CL,N/A,QMLE-Trade,2007-5-1,0.310657
CL,N/A,QMLE-Trade,2007-5-2,0.291855
CL,N/A,QMLE-Trade,2007-5-3,0.290018
CL,N/A,QMLE-Trade,2007-5-4,0.277152
CL,N/A,QMLE-Trade,2007-5-7,0.26078
CL,N/A,QMLE-Trade,2007-5-8,0.274696
CL,N/A,QMLE-Trade,2007-5-9,0.261805
CL,N/A,QMLE-Trade,2007-5-10,0.265279
CL,N/A,QMLE-Trade,2007-5-11,0.245641
CL,N/A,QMLE-Trade,2007-5-14,0.229353
CL,N/A,QMLE-Trade,2007-5-15,0.239976
CL,N/A,QMLE-Trade,2007-5-16,0.250948
CL,N/A,QMLE-Trade,2007-5-17,0.226498
CL,N/A,QMLE-Trade,2007-5-18,0.259117
CL,N/A,QMLE-Trade,2007-5-21,0.231769
CL,N/A,QMLE-Trade,2007-5-22,0.230303
CL,N/A,QMLE-Trade,2007-5-23,0.273684
CL,N/A,QMLE-Trade,2007-5-24,0.235608
CL,N/A,QMLE-Trade,2007-5-25,0.209511
CL,N/A,QMLE-Trade,2007-5-29,0.218281
CL,N/A,QMLE-Trade,2007-5-30,0.223868
CL,N/A,QMLE-Trade,2007-5-31,0.234902
CL,N/A,QMLE-Trade,2007-6-1,0.222764
CL,N/A,QMLE-Trade,2007-6-4,0.221241
CL,N/A,QMLE-Trade,2007-6-5,0.23134
CL,N/A,QMLE-Trade,2007-6-6,0.216305
CL,N/A,QMLE-Trade,2007-6-7,0.204412
CL,N/A,QMLE-Trade,2007-6-8,0.230246
CL,N/A,QMLE-Trade,2007-6-11,0.245351
CL,N/A,QMLE-Trade,2007-6-12,0.193463
CL,N/A,QMLE-Trade,2007-6-13,0.226312
CL,N/A,QMLE-Trade,2007-6-14,0.193476
CL,N/A,QMLE-Trade,2007-6-15,0.210086
CL,N/A,QMLE-Trade,2007-6-18,0.219392
CL,N/A,QMLE-Trade,2007-6-19,0.198296
CL,N/A,QMLE-Trade,2007-6-20,0.222777
CL,N/A,QMLE-Trade,2007-6-21,0.263741
CL,N/A,QMLE-Trade,2007-6-22,0.245038
CL,N/A,QMLE-Trade,2007-6-25,0.234425
CL,N/A,QMLE-Trade,2007-6-26,0.23846
CL,N/A,QMLE-Trade,2007-6-27,0.266537
CL,N/A,QMLE-Trade,2007-6-28,0.219108
CL,N/A,QMLE-Trade,2007-6-29,0.21216
CL,N/A,QMLE-Trade,2007-7-2,0.223356
CL,N/A,QMLE-Trade,2007-7-3,0.178939
CL,N/A,QMLE-Trade,2007-7-5,0.235959
CL,N/A,QMLE-Trade,2007-7-6,0.205064
CL,N/A,QMLE-Trade,2007-7-9,0.21001
CL,N/A,QMLE-Trade,2007-7-10,0.205548
CL,N/A,QMLE-Trade,2007-7-11,0.229139
CL,N/A,QMLE-Trade,2007-7-12,0.220264
CL,N/A,QMLE-Trade,2007-7-13,0.201845
CL,N/A,QMLE-Trade,2007-7-16,0.211665
CL,N/A,QMLE-Trade,2007-7-17,0.219244
CL,N/A,QMLE-Trade,2007-7-18,0.22237
CL,N/A,QMLE-Trade,2007-7-19,0.195191
CL,N/A,QMLE-Trade,2007-7-20,0.20228
CL,N/A,QMLE-Trade,2007-7-23,0.193648
CL,N/A,QMLE-Trade,2007-7-24,0.212843
CL,N/A,QMLE-Trade,2007-7-25,0.248226
CL,N/A,QMLE-Trade,2007-7-26,0.249418
CL,N/A,QMLE-Trade,2007-7-27,0.29269
CL,N/A,QMLE-Trade,2007-7-30,0.247213
CL,N/A,QMLE-Trade,2007-7-31,0.201866
CL,N/A,QMLE-Trade,2007-8-1,0.2445
CL,N/A,QMLE-Trade,2007-8-2,0.270534
CL,N/A,QMLE-Trade,2007-8-3,0.261164
CL,N/A,QMLE-Trade,2007-8-6,0.271575
CL,N/A,QMLE-Trade,2007-8-7,0.298362
CL,N/A,QMLE-Trade,2007-8-8,0.282833
CL,N/A,QMLE-Trade,2007-8-9,0.296648
CL,N/A,QMLE-Trade,2007-8-10,0.257104
CL,N/A,QMLE-Trade,2007-8-13,0.254117
CL,N/A,QMLE-Trade,2007-8-14,0.276167
CL,N/A,QMLE-Trade,2007-8-15,0.278607
CL,N/A,QMLE-Trade,2007-8-16,0.349061
CL,N/A,QMLE-Trade,2007-8-17,0.303484
CL,N/A,QMLE-Trade,2007-8-20,0.275019
CL,N/A,QMLE-Trade,2007-8-21,0.286105
CL,N/A,QMLE-Trade,2007-8-22,0.311567
CL,N/A,QMLE-Trade,2007-8-23,0.243788
CL,N/A,QMLE-Trade,2007-8-24,0.199464
CL,N/A,QMLE-Trade,2007-8-27,0.211653
CL,N/A,QMLE-Trade,2007-8-28,0.222715
CL,N/A,QMLE-Trade,2007-8-29,0.220767
CL,N/A,QMLE-Trade,2007-8-30,0.243158
CL,N/A,QMLE-Trade,2007-8-31,0.212673
CL,N/A,QMLE-Trade,2007-9-4,0.215611
CL,N/A,QMLE-Trade,2007-9-5,0.195969
CL,N/A,QMLE-Trade,2007-9-6,0.264814
CL,N/A,QMLE-Trade,2007-9-7,0.240268
CL,N/A,QMLE-Trade,2007-9-10,0.261811
CL,N/A,QMLE-Trade,2007-9-11,0.328322
CL,N/A,QMLE-Trade,2007-9-12,0.230876
CL,N/A,QMLE-Trade,2007-9-13,0.226016
CL,N/A,QMLE-Trade,2007-9-14,0.212556
CL,N/A,QMLE-Trade,2007-9-17,0.195676
CL,N/A,QMLE-Trade,2007-9-18,0.246637
CL,N/A,QMLE-Trade,2007-9-19,0.261593
CL,N/A,QMLE-Trade,2007-9-20,0.193955
CL,N/A,QMLE-Trade,2007-9-21,0.231515
CL,N/A,QMLE-Trade,2007-9-24,0.2246
CL,N/A,QMLE-Trade,2007-9-25,0.225661
CL,N/A,QMLE-Trade,2007-9-26,0.246757
CL,N/A,QMLE-Trade,2007-9-27,0.261979
CL,N/A,QMLE-Trade,2007-9-28,0.295031
CL,N/A,QMLE-Trade,2007-10-1,0.269405
CL,N/A,QMLE-Trade,2007-10-2,0.25094
CL,N/A,QMLE-Trade,2007-10-3,0.303664
CL,N/A,QMLE-Trade,2007-10-4,0.23622
CL,N/A,QMLE-Trade,2007-10-5,0.234057
CL,N/A,QMLE-Trade,2007-10-8,0.213949
CL,N/A,QMLE-Trade,2007-10-9,0.250983
CL,N/A,QMLE-Trade,2007-10-10,0.236754
CL,N/A,QMLE-Trade,2007-10-11,0.23525
CL,N/A,QMLE-Trade,2007-10-12,0.225021
CL,N/A,QMLE-Trade,2007-10-15,0.203783
CL,N/A,QMLE-Trade,2007-10-16,0.268681
CL,N/A,QMLE-Trade,2007-10-17,0.303021
CL,N/A,QMLE-Trade,2007-10-18,0.243108
CL,N/A,QMLE-Trade,2007-10-19,0.283674
CL,N/A,QMLE-Trade,2007-10-22,0.281803
CL,N/A,QMLE-Trade,2007-10-23,0.246164
CL,N/A,QMLE-Trade,2007-10-24,0.275749
CL,N/A,QMLE-Trade,2007-10-25,0.229917
CL,N/A,QMLE-Trade,2007-10-26,0.283071
CL,N/A,QMLE-Trade,2007-10-29,0.258474
CL,N/A,QMLE-Trade,2007-10-30,0.255236
CL,N/A,QMLE-Trade,2007-10-31,0.344699
CL,N/A,QMLE-Trade,2007-11-1,0.423775
CL,N/A,QMLE-Trade,2007-11-2,0.323366
CL,N/A,QMLE-Trade,2007-11-5,0.306998
CL,N/A,QMLE-Trade,2007-11-6,0.260389
CL,N/A,QMLE-Trade,2007-11-7,0.429822
CL,N/A,QMLE-Trade,2007-11-8,0.379378
CL,N/A,QMLE-Trade,2007-11-9,0.324732
CL,N/A,QMLE-Trade,2007-11-12,0.312692
CL,N/A,QMLE-Trade,2007-11-13,0.335465
CL,N/A,QMLE-Trade,2007-11-14,0.261434
CL,N/A,QMLE-Trade,2007-11-15,0.309458
CL,N/A,QMLE-Trade,2007-11-16,0.25549
CL,N/A,QMLE-Trade,2007-11-19,0.277798
CL,N/A,QMLE-Trade,2007-11-20,0.263444
CL,N/A,QMLE-Trade,2007-11-21,0.383671
CL,N/A,QMLE-Trade,2007-11-23,0.21223
CL,N/A,QMLE-Trade,2007-11-26,0.290836
CL,N/A,QMLE-Trade,2007-11-27,0.277188
CL,N/A,QMLE-Trade,2007-11-28,0.336409
CL,N/A,QMLE-Trade,2007-11-29,0.443275
CL,N/A,QMLE-Trade,2007-11-30,0.361464
CL,N/A,QMLE-Trade,2007-12-3,0.350039
CL,N/A,QMLE-Trade,2007-12-4,0.31703
CL,N/A,QMLE-Trade,2007-12-5,0.410155
CL,N/A,QMLE-Trade,2007-12-6,0.341839
CL,N/A,QMLE-Trade,2007-12-7,0.334094
CL,N/A,QMLE-Trade,2007-12-10,0.312675
CL,N/A,QMLE-Trade,2007-12-11,0.300606
CL,N/A,QMLE-Trade,2007-12-12,0.313726
CL,N/A,QMLE-Trade,2007-12-13,0.32695
CL,N/A,QMLE-Trade,2007-12-14,0.329684
CL,N/A,QMLE-Trade,2007-12-17,0.287417
CL,N/A,QMLE-Trade,2007-12-18,0.274978
CL,N/A,QMLE-Trade,2007-12-19,0.31745
CL,N/A,QMLE-Trade,2007-12-20,0.272074
CL,N/A,QMLE-Trade,2007-12-21,0.239182
CL,N/A,QMLE-Trade,2007-12-24,0.198173
CL,N/A,QMLE-Trade,2007-12-26,0.229524
CL,N/A,QMLE-Trade,2007-12-27,0.227215
CL,N/A,QMLE-Trade,2007-12-28,0.234763
CL,N/A,QMLE-Trade,2007-12-31,0.262358
CL,N/A,QMLE-Trade,2008-1-2,0.305254
CL,N/A,QMLE-Trade,2008-1-3,0.289947
CL,N/A,QMLE-Trade,2008-1-4,0.253843
CL,N/A,QMLE-Trade,2008-1-7,0.284678
CL,N/A,QMLE-Trade,2008-1-8,0.267446
CL,N/A,QMLE-Trade,2008-1-9,0.314475
CL,N/A,QMLE-Trade,2008-1-10,0.309996
CL,N/A,QMLE-Trade,2008-1-11,0.287617
CL,N/A,QMLE-Trade,2008-1-14,0.264901
CL,N/A,QMLE-Trade,2008-1-15,0.282722
CL,N/A,QMLE-Trade,2008-1-16,0.305699
CL,N/A,QMLE-Trade,2008-1-17,0.301421
CL,N/A,QMLE-Trade,2008-1-18,0.275582
CL,N/A,QMLE-Trade,2008-1-22,0.429309
CL,N/A,QMLE-Trade,2008-1-23,0.31716
CL,N/A,QMLE-Trade,2008-1-24,0.344122
CL,N/A,QMLE-Trade,2008-1-25,0.276092
CL,N/A,QMLE-Trade,2008-1-28,0.272725
CL,N/A,QMLE-Trade,2008-1-29,0.262386
CL,N/A,QMLE-Trade,2008-1-30,0.271365
CL,N/A,QMLE-Trade,2008-1-31,0.288399
CL,N/A,QMLE-Trade,2008-2-1,0.330182
CL,N/A,QMLE-Trade,2008-2-4,0.300959
CL,N/A,QMLE-Trade,2008-2-5,0.276982
CL,N/A,QMLE-Trade,2008-2-6,0.295265
CL,N/A,QMLE-Trade,2008-2-7,0.283178
CL,N/A,QMLE-Trade,2008-2-8,0.285679
CL,N/A,QMLE-Trade,2008-2-11,0.34236
CL,N/A,QMLE-Trade,2008-2-12,0.320255
CL,N/A,QMLE-Trade,2008-2-13,0.32278
CL,N/A,QMLE-Trade,2008-2-14,0.243937
CL,N/A,QMLE-Trade,2008-2-15,0.263088
CL,N/A,QMLE-Trade,2008-2-19,0.256519
CL,N/A,QMLE-Trade,2008-2-20,0.275346
CL,N/A,QMLE-Trade,2008-2-21,0.337097
CL,N/A,QMLE-Trade,2008-2-22,0.325614
CL,N/A,QMLE-Trade,2008-2-25,0.267618
CL,N/A,QMLE-Trade,2008-2-26,0.246793
CL,N/A,QMLE-Trade,2008-2-27,0.280543
CL,N/A,QMLE-Trade,2008-2-28,0.268856
CL,N/A,QMLE-Trade,2008-2-29,0.273961
CL,N/A,QMLE-Trade,2008-3-3,0.298391
CL,N/A,QMLE-Trade,2008-3-4,0.334303
CL,N/A,QMLE-Trade,2008-3-5,0.329342
CL,N/A,QMLE-Trade,2008-3-6,0.377139
CL,N/A,QMLE-Trade,2008-3-7,0.35061
CL,N/A,QMLE-Trade,2008-3-10,0.33511
CL,N/A,QMLE-Trade,2008-3-11,0.340177
CL,N/A,QMLE-Trade,2008-3-12,0.328613
CL,N/A,QMLE-Trade,2008-3-13,0.288526
CL,N/A,QMLE-Trade,2008-3-14,0.284177
CL,N/A,QMLE-Trade,2008-3-17,0.461872
CL,N/A,QMLE-Trade,2008-3-18,0.387123
CL,N/A,QMLE-Trade,2008-3-19,0.433042
CL,N/A,QMLE-Trade,2008-3-20,0.487333
